,force
201.0,8220.456925640843
201.5,8223.709686166756
202.0,8216.833417946335
202.5,8210.11337227297
203.0,8209.100401866976
203.5,8205.948938381662
204.0,8203.382746686477
204.5,8202.91002716368
205.0,8197.016790446141
205.5,8195.968553663051
206.0,8198.172327057424
206.5,8196.555326150079
207.0,8194.288523486
207.5,8182.931999712135
208.0,8175.41238273164
208.5,8170.992455193486
209.0,8170.109295069149
209.5,8167.208447965762
210.0,8166.560146905927
210.5,8168.725652529406
211.0,8169.299669092803
211.5,8166.9715687323605
212.0,8164.5544655020585
212.5,8150.7960763433175
213.0,8134.968283881661
213.5,8132.339755546107
214.0,8125.555104871295
214.5,8125.555104871295
215.0,8127.333430695151
215.5,8128.85963944018
216.0,8133.454022992701
216.5,8135.453514021865
217.0,8134.533211649308
217.5,8131.695956576964
218.0,8133.665621255285
218.5,8131.695956576964
219.0,8122.85610150066
219.5,8097.615880377085
220.0,8097.875286555128
220.5,8108.816331673583
221.0,8097.970795193408
